Myriam;0.000126685
Francesca;0.000126282
Maribel;0.000126147
Faustina;0.000125798
María Elvira;0.000125501
Guillermina;0.000124398
Gloria María;0.000124128
Oliva;0.000123833
Saturnina;0.000123725
María Laura;0.000123671
Salud;0.000122729
Covadonga;0.000122595
Fermina;0.000122137
María Salud;0.000121921
María Prado;0.000121438
Celestina;0.000121248
María Eva;0.000121222
Saida;0.000120442
Érica;0.000120145
María Alicia;0.000119392
Melania;0.000119311
Laila;0.000118207
Miren;0.000117723
Antia;0.000117427
Serafina;0.000117427
María Mercé;0.000117293
Silvia María;0.000117184
Basilisa;0.000116082
Concepción;0.00011592
Sandra María;0.000115892
Naroa;0.000115866
Minerva;0.000115005
María Fe;0.000114816
María Celia;0.00011444
Sacramento;0.000114412
Luz Marina;0.000114305
Uxue;0.000113902
Olatz;0.000113712
Julia María;0.000113686
Mara;0.000113579
Pascuala;0.000113443
Anais;0.000112556
María Almudena;0.000112394
Ioana;0.000112125
Gema María;0.000111398
María Emilia;0.000111264
Nicoleta;0.000110886
Nahia;0.000110833
Victoria Eugenia;0.000110806
Maitane;0.00010973
June;0.000109191
Cintia;0.00010868
Loreto;0.000108572
Bouchra;0.000108492
Sara María;0.000108437
Pastora;0.000108169
Ana Carmen;0.000108141
Eider;0.000107927
Francisca María;0.000107872
María Margarita;0.000107845
Latifa;0.000107738
Alina;0.000107469
Lina;0.000107415
Benedicta;0.000107253
Vera;0.00010685
Hanane;0.000105827
Paula María;0.000105531
Paz;0.000105262
Elisa Isabel;0.000105154
Jacqueline;0.000104912
Iciar;0.000104884
Camila;0.000104186
Naia;0.000103969
Clara Isabel;0.000103728
María Felisa;0.000103701
Graciela;0.000103431
Nicole;0.00010319
Simona;0.000102624
Rut;0.000102382
Maravillas;0.000102086
Bibiana;0.000101547
Jerónima;0.000101279
Encarnación;0.00010109
Clementina;0.000100228
Casilda;0.000100175
Luz;0.000099583
Saioa;0.000099583
Uxia;0.000097726
Celsa;0.000097456
Anunciación;0.00009708
Samara;0.000096757
Xenia;0.000096192
María Adela;0.000095949
Victoriana;0.00009568
Yasmin;0.000095331
María Eulalia;0.000094899
Ofelia;0.000094846
Salome;0.000094819
María Sandra;0.000094577
Souad;0.000094523
Sabrina;0.000094469
Alma;0.000094065
Zaida;0.000093635
Cayetana;0.000093608
María Cecilia;0.0000935
María Susana;0.000093231
Luciana;0.000093178
Hafida;0.000092612
Primitiva;0.00009202
Bernarda;0.000091993
Sarah;0.000091562
Aloína;0.000091024
Oihane;0.000090109
;1
